peso,fecha,nombreLote,numeroLote,lat,lng,nombreFinca
23,2018-07-30 14:08:59,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-07-30 14:09:01,16,16,7.75704619,-76.7611957,Porvenir
22,2018-07-30 14:09:03,16,16,7.75704619,-76.7611957,Porvenir
21,2018-07-30 14:09:04,16,16,7.75704619,-76.7611957,Porvenir
25,2018-07-30 14:09:06,16,16,7.75704619,-76.7611957,Porvenir
21.5,2018-07-30 14:09:08,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-07-30 14:09:09,16,16,7.75704619,-76.7611957,Porvenir
20,2018-07-30 14:09:11,16,16,7.75704619,-76.7611957,Porvenir
20,2018-07-30 14:09:12,16,16,7.75704619,-76.7611957,Porvenir
17,2018-07-30 14:09:14,16,16,7.75704619,-76.7611957,Porvenir
15,2018-07-30 14:09:16,16,16,7.75704619,-76.7611957,Porvenir
18.5,2018-07-30 14:09:17,16,16,7.75704619,-76.7611957,Porvenir
28,2018-07-30 14:09:19,16,16,7.75704619,-76.7611957,Porvenir
21,2018-07-30 14:09:21,16,16,7.75704619,-76.7611957,Porvenir
25,2018-07-30 14:09:22,16,16,7.75704619,-76.7611957,Porvenir
28.5,2018-07-30 14:09:24,16,16,7.75704619,-76.7611957,Porvenir
17,2018-07-30 14:09:26,16,16,7.75704619,-76.7611957,Porvenir
28,2018-07-30 14:09:27,16,16,7.75704619,-76.7611957,Porvenir
19,2018-07-30 14:09:29,16,16,7.75704619,-76.7611957,Porvenir
26.5,2018-07-30 14:09:31,16,16,7.75704619,-76.7611957,Porvenir
29.59,2018-07-30 14:42:20,16,16,7.75704619,-76.7611957,Porvenir
19,2018-07-30 14:42:23,16,16,7.75704619,-76.7611957,Porvenir
28.5,2018-07-30 14:42:25,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-07-30 14:42:26,16,16,7.75704619,-76.7611957,Porvenir
23,2018-07-30 14:42:28,16,16,7.75704619,-76.7611957,Porvenir
40,2018-07-30 14:42:30,16,16,7.75704619,-76.7611957,Porvenir
12.5,2018-07-30 14:42:31,16,16,7.75704619,-76.7611957,Porvenir
32.5,2018-07-30 14:42:33,16,16,7.75704619,-76.7611957,Porvenir
29,2018-07-30 14:42:35,16,16,7.75704619,-76.7611957,Porvenir
19.5,2018-07-30 14:42:36,16,16,7.75704619,-76.7611957,Porvenir
14,2018-07-30 14:42:37,16,16,7.75704619,-76.7611957,Porvenir
26,2018-07-30 14:42:39,16,16,7.75704619,-76.7611957,Porvenir
22,2018-07-30 14:42:40,16,16,7.75704619,-76.7611957,Porvenir
21,2018-07-30 14:42:41,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-07-30 14:42:43,16,16,7.75704619,-76.7611957,Porvenir
22.5,2018-07-30 14:42:44,16,16,7.75704619,-76.7611957,Porvenir
27.5,2018-07-30 14:42:46,16,16,7.75704619,-76.7611957,Porvenir
28.5,2018-07-30 14:42:47,16,16,7.75704619,-76.7611957,Porvenir
14,2018-07-30 14:42:48,16,16,7.75704619,-76.7611957,Porvenir
19,2018-07-30 14:42:49,16,16,7.75704619,-76.7611957,Porvenir
19.59,2018-07-30 15:45:00,16,16,7.75704619,-76.7611957,Porvenir
22.5,2018-07-30 15:45:03,16,16,7.75704619,-76.7611957,Porvenir
17,2018-07-30 15:45:05,16,16,7.75704619,-76.7611957,Porvenir
20.5,2018-07-30 15:45:08,16,16,7.75704619,-76.7611957,Porvenir
25.5,2018-07-30 15:45:11,16,16,7.75704619,-76.7611957,Porvenir
27,2018-07-30 15:45:14,16,16,7.75704619,-76.7611957,Porvenir
13.5,2018-07-30 15:45:15,16,16,7.75704619,-76.7611957,Porvenir
24,2018-07-30 15:45:16,16,16,7.75704619,-76.7611957,Porvenir
28.09,2018-08-03 13:44:41,16,16,7.75704619,-76.7611957,Porvenir
24,2018-08-03 13:44:43,16,16,7.75704619,-76.7611957,Porvenir
20.5,2018-08-03 13:44:45,16,16,7.75704619,-76.7611957,Porvenir
20.5,2018-08-03 13:44:47,16,16,7.75704619,-76.7611957,Porvenir
29.5,2018-08-03 13:44:49,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-08-03 13:44:51,16,16,7.75704619,-76.7611957,Porvenir
21,2018-08-03 13:44:53,16,16,7.75704619,-76.7611957,Porvenir
19,2018-08-03 13:44:55,16,16,7.75704619,-76.7611957,Porvenir
24,2018-08-03 13:44:57,16,16,7.75704619,-76.7611957,Porvenir
28,2018-08-03 13:44:59,16,16,7.75704619,-76.7611957,Porvenir
28.5,2018-08-03 13:45:00,16,16,7.75704619,-76.7611957,Porvenir
21,2018-08-03 13:45:02,16,16,7.75704619,-76.7611957,Porvenir
27.5,2018-08-03 13:45:04,16,16,7.75704619,-76.7611957,Porvenir
26.5,2018-08-03 13:45:06,16,16,7.75704619,-76.7611957,Porvenir
24.5,2018-08-03 13:45:08,16,16,7.75704619,-76.7611957,Porvenir
24,2018-08-03 13:45:09,16,16,7.75704619,-76.7611957,Porvenir
24.5,2018-08-03 13:45:11,16,16,7.75704619,-76.7611957,Porvenir
29.5,2018-08-03 13:45:13,16,16,7.75704619,-76.7611957,Porvenir
22.5,2018-08-03 13:45:14,16,16,7.75704619,-76.7611957,Porvenir
29.5,2018-08-03 13:45:16,16,16,7.75704619,-76.7611957,Porvenir
24.09,2018-08-03 14:24:01,16,16,7.75704619,-76.7611957,Porvenir
20.5,2018-08-03 14:24:03,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-08-03 14:24:05,16,16,7.75704619,-76.7611957,Porvenir
22,2018-08-03 14:24:06,16,16,7.75704619,-76.7611957,Porvenir
21,2018-08-03 14:24:08,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-08-03 14:24:10,16,16,7.75704619,-76.7611957,Porvenir
29,2018-08-03 14:24:12,16,16,7.75704619,-76.7611957,Porvenir
30,2018-08-03 14:24:14,16,16,7.75704619,-76.7611957,Porvenir
24.5,2018-08-03 14:24:16,16,16,7.75704619,-76.7611957,Porvenir
26.5,2018-08-03 14:24:18,16,16,7.75704619,-76.7611957,Porvenir
34.5,2018-08-03 14:24:20,16,16,7.75704619,-76.7611957,Porvenir
30.5,2018-08-03 14:24:22,16,16,7.75704619,-76.7611957,Porvenir
26,2018-08-03 14:24:25,16,16,7.75704619,-76.7611957,Porvenir
22,2018-08-03 14:24:27,16,16,7.75704619,-76.7611957,Porvenir
24.5,2018-08-03 14:24:29,16,16,7.75704619,-76.7611957,Porvenir
20.5,2018-08-03 14:24:31,16,16,7.75704619,-76.7611957,Porvenir
23,2018-08-03 14:24:33,16,16,7.75704619,-76.7611957,Porvenir
22,2018-08-03 14:24:35,16,16,7.75704619,-76.7611957,Porvenir
21,2018-08-03 14:24:36,16,16,7.75704619,-76.7611957,Porvenir
27.5,2018-08-03 14:24:38,16,16,7.75704619,-76.7611957,Porvenir
15.09,2018-08-03 14:54:54,16,16,7.75704619,-76.7611957,Porvenir
25.5,2018-08-03 14:54:57,16,16,7.75704619,-76.7611957,Porvenir
27.5,2018-08-03 14:55:00,16,16,7.75704619,-76.7611957,Porvenir
24,2018-08-03 14:55:02,16,16,7.75704619,-76.7611957,Porvenir
24.5,2018-08-03 14:55:03,16,16,7.75704619,-76.7611957,Porvenir
19.5,2018-08-03 14:55:06,16,16,7.75704619,-76.7611957,Porvenir
37,2018-08-03 14:55:08,16,16,7.75704619,-76.7611957,Porvenir
29,2018-08-03 14:55:10,16,16,7.75704619,-76.7611957,Porvenir
22,2018-08-03 14:55:12,16,16,7.75704619,-76.7611957,Porvenir
24,2018-08-03 14:55:14,16,16,7.75704619,-76.7611957,Porvenir
20.5,2018-08-03 14:55:17,16,16,7.75704619,-76.7611957,Porvenir
18.5,2018-08-03 14:55:19,16,16,7.75704619,-76.7611957,Porvenir
24.5,2018-08-03 14:55:21,16,16,7.75704619,-76.7611957,Porvenir
28,2018-08-03 14:55:23,16,16,7.75704619,-76.7611957,Porvenir
23,2018-08-03 14:55:25,16,16,7.75704619,-76.7611957,Porvenir
32,2018-08-03 14:55:27,16,16,7.75704619,-76.7611957,Porvenir
23,2018-08-03 14:55:30,16,16,7.75704619,-76.7611957,Porvenir
22,2018-08-03 14:55:31,16,16,7.75704619,-76.7611957,Porvenir
21,2018-08-03 14:55:33,16,16,7.75704619,-76.7611957,Porvenir
18.5,2018-08-03 14:55:35,16,16,7.75704619,-76.7611957,Porvenir
20.59,2018-08-03 15:40:36,16,16,7.75704619,-76.7611957,Porvenir
29,2018-08-03 15:40:37,16,16,7.75704619,-76.7611957,Porvenir
25,2018-08-03 15:40:39,16,16,7.75704619,-76.7611957,Porvenir
25.5,2018-08-03 15:40:41,16,16,7.75704619,-76.7611957,Porvenir
18,2018-08-03 15:40:43,16,16,7.75704619,-76.7611957,Porvenir
20.5,2018-08-03 15:40:44,16,16,7.75704619,-76.7611957,Porvenir
16.5,2018-08-03 15:40:46,16,16,7.75704619,-76.7611957,Porvenir
22,2018-08-03 15:40:48,16,16,7.75704619,-76.7611957,Porvenir
22.5,2018-08-03 15:40:49,16,16,7.75704619,-76.7611957,Porvenir
31.5,2018-08-03 15:40:51,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-08-03 15:40:53,16,16,7.75704619,-76.7611957,Porvenir
20,2018-08-03 15:40:54,16,16,7.75704619,-76.7611957,Porvenir
28.5,2018-08-03 15:40:56,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-08-03 15:40:58,16,16,7.75704619,-76.7611957,Porvenir
21,2018-08-03 15:40:59,16,16,7.75704619,-76.7611957,Porvenir
23.5,2018-08-03 15:41:01,16,16,7.75704619,-76.7611957,Porvenir
18,2018-08-03 15:41:02,16,16,7.75704619,-76.7611957,Porvenir
19,2018-08-03 15:41:04,16,16,7.75704619,-76.7611957,Porvenir
22,2018-08-03 15:41:05,16,16,7.75704619,-76.7611957,Porvenir
19,2018-08-03 15:41:06,16,16,7.75704619,-76.7611957,Porvenir
31.09,2018-07-31 13:54:50,17,17,7.75874709,-76.7574828,Porvenir
26,2018-07-31 13:54:52,17,17,7.75874709,-76.7574828,Porvenir
18,2018-07-31 13:54:54,17,17,7.75874709,-76.7574828,Porvenir
18.5,2018-07-31 13:54:56,17,17,7.75874709,-76.7574828,Porvenir
35,2018-07-31 13:54:57,17,17,7.75874709,-76.7574828,Porvenir
24,2018-07-31 13:54:59,17,17,7.75874709,-76.7574828,Porvenir
18.5,2018-07-31 13:55:01,17,17,7.75874709,-76.7574828,Porvenir
30.5,2018-07-31 13:55:02,17,17,7.75874709,-76.7574828,Porvenir
20,2018-07-31 13:55:04,17,17,7.75874709,-76.7574828,Porvenir
17.5,2018-07-31 13:55:05,17,17,7.75874709,-76.7574828,Porvenir
20,2018-07-31 13:55:07,17,17,7.75874709,-76.7574828,Porvenir
22,2018-07-31 13:55:08,17,17,7.75874709,-76.7574828,Porvenir
14.5,2018-07-31 13:55:10,17,17,7.75874709,-76.7574828,Porvenir
22.5,2018-07-31 13:55:11,17,17,7.75874709,-76.7574828,Porvenir
25.5,2018-07-31 13:55:13,17,17,7.75874709,-76.7574828,Porvenir
25.5,2018-07-31 13:55:14,17,17,7.75874709,-76.7574828,Porvenir
21.5,2018-07-31 13:55:15,17,17,7.75874709,-76.7574828,Porvenir
26,2018-07-31 13:55:17,17,17,7.75874709,-76.7574828,Porvenir
24.5,2018-07-31 13:55:18,17,17,7.75874709,-76.7574828,Porvenir
27.09,2018-07-31 14:25:23,17,17,7.75874709,-76.7574828,Porvenir
22.5,2018-07-31 14:25:26,17,17,7.75874709,-76.7574828,Porvenir
12.5,2018-07-31 14:25:28,17,17,7.75874709,-76.7574828,Porvenir
25,2018-07-31 14:25:30,17,17,7.75874709,-76.7574828,Porvenir
24,2018-07-31 14:25:32,17,17,7.75874709,-76.7574828,Porvenir
22.5,2018-07-31 14:25:34,17,17,7.75874709,-76.7574828,Porvenir
21,2018-07-31 14:25:36,17,17,7.75874709,-76.7574828,Porvenir
31,2018-07-31 14:25:38,17,17,7.75874709,-76.7574828,Porvenir
12,2018-07-31 14:25:40,17,17,7.75874709,-76.7574828,Porvenir
17,2018-07-31 14:25:41,17,17,7.75874709,-76.7574828,Porvenir
17.5,2018-07-31 14:25:43,17,17,7.75874709,-76.7574828,Porvenir
19,2018-07-31 14:25:45,17,17,7.75874709,-76.7574828,Porvenir
18,2018-07-31 14:25:47,17,17,7.75874709,-76.7574828,Porvenir
29,2018-07-31 14:25:49,17,17,7.75874709,-76.7574828,Porvenir
23.5,2018-07-31 14:25:50,17,17,7.75874709,-76.7574828,Porvenir
29,2018-07-31 14:25:52,17,17,7.75874709,-76.7574828,Porvenir
24.5,2018-07-31 14:25:54,17,17,7.75874709,-76.7574828,Porvenir
23,2018-07-31 14:25:55,17,17,7.75874709,-76.7574828,Porvenir
17,2018-07-31 14:25:57,17,17,7.75874709,-76.7574828,Porvenir
19,2018-07-31 14:25:59,17,17,7.75874709,-76.7574828,Porvenir
27.09,2018-07-31 15:35:43,17,17,7.75874709,-76.7574828,Porvenir
23,2018-07-31 15:35:45,17,17,7.75874709,-76.7574828,Porvenir
22,2018-07-31 15:35:47,17,17,7.75874709,-76.7574828,Porvenir
26,2018-07-31 15:35:49,17,17,7.75874709,-76.7574828,Porvenir
14.5,2018-07-31 15:35:50,17,17,7.75874709,-76.7574828,Porvenir
15,2018-07-31 15:35:52,17,17,7.75874709,-76.7574828,Porvenir
12,2018-07-31 15:35:54,17,17,7.75874709,-76.7574828,Porvenir
24,2018-07-31 15:35:56,17,17,7.75874709,-76.7574828,Porvenir
28,2018-07-31 15:35:57,17,17,7.75874709,-76.7574828,Porvenir
20,2018-07-31 15:35:59,17,17,7.75874709,-76.7574828,Porvenir
16.5,2018-07-31 15:36:01,17,17,7.75874709,-76.7574828,Porvenir
23.5,2018-07-31 15:36:03,17,17,7.75874709,-76.7574828,Porvenir
18.5,2018-07-31 15:36:05,17,17,7.75874709,-76.7574828,Porvenir
20,2018-07-31 15:36:06,17,17,7.75874709,-76.7574828,Porvenir
21.5,2018-07-31 15:36:08,17,17,7.75874709,-76.7574828,Porvenir
24.5,2018-07-31 15:36:10,17,17,7.75874709,-76.7574828,Porvenir
32.5,2018-07-31 15:36:11,17,17,7.75874709,-76.7574828,Porvenir
20,2018-07-31 15:36:12,17,17,7.75874709,-76.7574828,Porvenir
21.5,2018-07-31 15:36:14,17,17,7.75874709,-76.7574828,Porvenir
28.09,2018-07-31 16:14:12,17,17,7.75874709,-76.7574828,Porvenir
19,2018-07-31 16:14:14,17,17,7.75874709,-76.7574828,Porvenir
17,2018-07-31 16:14:16,17,17,7.75874709,-76.7574828,Porvenir
26.5,2018-07-31 16:14:17,17,17,7.75874709,-76.7574828,Porvenir
30.5,2018-07-31 16:14:19,17,17,7.75874709,-76.7574828,Porvenir
24,2018-07-31 16:14:21,17,17,7.75874709,-76.7574828,Porvenir
26,2018-07-31 16:14:22,17,17,7.75874709,-76.7574828,Porvenir
25,2018-07-31 16:14:24,17,17,7.75874709,-76.7574828,Porvenir
27.5,2018-07-31 16:14:26,17,17,7.75874709,-76.7574828,Porvenir
22.5,2018-07-31 16:14:27,17,17,7.75874709,-76.7574828,Porvenir
38,2018-07-31 16:14:29,17,17,7.75874709,-76.7574828,Porvenir
26.5,2018-07-31 16:14:31,17,17,7.75874709,-76.7574828,Porvenir
32,2018-07-31 16:14:32,17,17,7.75874709,-76.7574828,Porvenir
19,2018-07-31 16:14:34,17,17,7.75874709,-76.7574828,Porvenir
35.5,2018-07-31 16:14:36,17,17,7.75874709,-76.7574828,Porvenir
37.5,2018-07-31 16:14:37,17,17,7.75874709,-76.7574828,Porvenir
34,2018-07-31 16:14:39,17,17,7.75874709,-76.7574828,Porvenir
31,2018-07-31 16:14:40,17,17,7.75874709,-76.7574828,Porvenir
29.5,2018-07-31 16:14:41,17,17,7.75874709,-76.7574828,Porvenir
31,2018-07-31 16:14:43,17,17,7.75874709,-76.7574828,Porvenir
24.09,2018-07-31 17:11:17,17,17,7.75874709,-76.7574828,Porvenir
37,2018-07-31 17:11:20,17,17,7.75874709,-76.7574828,Porvenir
23,2018-07-31 17:11:23,17,17,7.75874709,-76.7574828,Porvenir
34,2018-07-31 17:11:26,17,17,7.75874709,-76.7574828,Porvenir
28,2018-07-31 17:11:28,17,17,7.75874709,-76.7574828,Porvenir
35,2018-07-31 17:11:30,17,17,7.75874709,-76.7574828,Porvenir
25.5,2018-07-31 17:11:33,17,17,7.75874709,-76.7574828,Porvenir
29.5,2018-07-31 17:11:35,17,17,7.75874709,-76.7574828,Porvenir
27,2018-07-31 17:11:37,17,17,7.75874709,-76.7574828,Porvenir
32.5,2018-07-31 17:11:39,17,17,7.75874709,-76.7574828,Porvenir
28.5,2018-07-31 17:11:42,17,17,7.75874709,-76.7574828,Porvenir
23.5,2018-07-31 17:11:43,17,17,7.75874709,-76.7574828,Porvenir
31.5,2018-07-31 17:11:46,17,17,7.75874709,-76.7574828,Porvenir
29,2018-07-31 17:11:48,17,17,7.75874709,-76.7574828,Porvenir
24.5,2018-07-31 17:11:50,17,17,7.75874709,-76.7574828,Porvenir
30.5,2018-07-31 17:11:52,17,17,7.75874709,-76.7574828,Porvenir
21,2018-07-31 17:11:53,17,17,7.75874709,-76.7574828,Porvenir
18.5,2018-07-31 17:11:55,17,17,7.75874709,-76.7574828,Porvenir
25,2018-07-31 17:11:57,17,17,7.75874709,-76.7574828,Porvenir
29,2018-07-31 17:11:59,17,17,7.75874709,-76.7574828,Porvenir
20.09,2018-07-31 17:27:54,17,17,7.75874709,-76.7574828,Porvenir
24.5,2018-07-31 17:27:56,17,17,7.75874709,-76.7574828,Porvenir
17.5,2018-07-31 17:27:58,17,17,7.75874709,-76.7574828,Porvenir
26,2018-07-31 17:28:00,17,17,7.75874709,-76.7574828,Porvenir
27,2018-07-31 17:28:02,17,17,7.75874709,-76.7574828,Porvenir
24,2018-07-31 17:28:04,17,17,7.75874709,-76.7574828,Porvenir
36,2018-07-31 17:28:06,17,17,7.75874709,-76.7574828,Porvenir
21.5,2018-07-31 17:28:07,17,17,7.75874709,-76.7574828,Porvenir
22,2018-07-31 17:28:09,17,17,7.75874709,-76.7574828,Porvenir
24,2018-07-31 17:28:11,17,17,7.75874709,-76.7574828,Porvenir
20,2018-07-31 17:28:13,17,17,7.75874709,-76.7574828,Porvenir
17,2018-07-31 17:28:15,17,17,7.75874709,-76.7574828,Porvenir
22.5,2018-07-31 17:28:17,17,17,7.75874709,-76.7574828,Porvenir
22.5,2018-07-31 17:28:19,17,17,7.75874709,-76.7574828,Porvenir
19.5,2018-07-31 17:28:21,17,17,7.75874709,-76.7574828,Porvenir
16,2018-07-31 17:28:22,17,17,7.75874709,-76.7574828,Porvenir
20.5,2018-07-31 17:28:24,17,17,7.75874709,-76.7574828,Porvenir
19.09,2018-08-03 14:22:33,17,17,7.75874709,-76.7574828,Porvenir
18.5,2018-08-03 14:22:35,17,17,7.75874709,-76.7574828,Porvenir
30.5,2018-08-03 14:22:38,17,17,7.75874709,-76.7574828,Porvenir
21.5,2018-08-03 14:22:40,17,17,7.75874709,-76.7574828,Porvenir
25,2018-08-03 14:22:42,17,17,7.75874709,-76.7574828,Porvenir
18,2018-08-03 14:22:44,17,17,7.75874709,-76.7574828,Porvenir
27,2018-08-03 14:22:45,17,17,7.75874709,-76.7574828,Porvenir
25,2018-08-03 14:22:47,17,17,7.75874709,-76.7574828,Porvenir
21.5,2018-08-03 14:22:49,17,17,7.75874709,-76.7574828,Porvenir
20,2018-08-03 14:22:51,17,17,7.75874709,-76.7574828,Porvenir
16,2018-08-03 14:22:53,17,17,7.75874709,-76.7574828,Porvenir
18,2018-08-03 14:22:55,17,17,7.75874709,-76.7574828,Porvenir
31,2018-08-03 14:22:57,17,17,7.75874709,-76.7574828,Porvenir
29.5,2018-08-03 14:22:59,17,17,7.75874709,-76.7574828,Porvenir
34.5,2018-08-03 14:23:01,17,17,7.75874709,-76.7574828,Porvenir
23,2018-08-03 14:23:02,17,17,7.75874709,-76.7574828,Porvenir
20.5,2018-08-03 14:23:04,17,17,7.75874709,-76.7574828,Porvenir
20.09,2018-08-03 15:13:44,17,17,7.75874709,-76.7574828,Porvenir
29,2018-08-03 15:13:46,17,17,7.75874709,-76.7574828,Porvenir
21,2018-08-03 15:13:48,17,17,7.75874709,-76.7574828,Porvenir
27,2018-08-03 15:13:50,17,17,7.75874709,-76.7574828,Porvenir
23,2018-08-03 15:13:51,17,17,7.75874709,-76.7574828,Porvenir
20,2018-08-03 15:13:53,17,17,7.75874709,-76.7574828,Porvenir
22,2018-08-03 15:13:55,17,17,7.75874709,-76.7574828,Porvenir
32,2018-08-03 15:13:57,17,17,7.75874709,-76.7574828,Porvenir
23,2018-08-03 15:13:59,17,17,7.75874709,-76.7574828,Porvenir
24.5,2018-08-03 15:14:00,17,17,7.75874709,-76.7574828,Porvenir
32,2018-08-03 15:14:02,17,17,7.75874709,-76.7574828,Porvenir
22,2018-08-03 15:14:04,17,17,7.75874709,-76.7574828,Porvenir
11,2018-08-03 15:14:06,17,17,7.75874709,-76.7574828,Porvenir
30,2018-08-03 15:14:08,17,17,7.75874709,-76.7574828,Porvenir
24,2018-08-03 15:14:09,17,17,7.75874709,-76.7574828,Porvenir
30,2018-08-03 15:14:11,17,17,7.75874709,-76.7574828,Porvenir
26,2018-08-03 15:14:13,17,17,7.75874709,-76.7574828,Porvenir
24.5,2018-08-03 15:14:14,17,17,7.75874709,-76.7574828,Porvenir
21.5,2018-08-03 15:14:16,17,17,7.75874709,-76.7574828,Porvenir
22.5,2018-08-03 15:14:17,17,17,7.75874709,-76.7574828,Porvenir
19.59,2018-08-03 16:27:33,17,17,7.75874709,-76.7574828,Porvenir
19.5,2018-08-03 16:27:34,17,17,7.75874709,-76.7574828,Porvenir
20,2018-08-03 16:27:36,17,17,7.75874709,-76.7574828,Porvenir
17,2018-08-03 16:27:38,17,17,7.75874709,-76.7574828,Porvenir
20.5,2018-08-03 16:27:39,17,17,7.75874709,-76.7574828,Porvenir
22.5,2018-08-03 16:27:41,17,17,7.75874709,-76.7574828,Porvenir
18,2018-08-03 16:27:43,17,17,7.75874709,-76.7574828,Porvenir
20,2018-08-03 16:27:45,17,17,7.75874709,-76.7574828,Porvenir
22.5,2018-08-03 16:27:46,17,17,7.75874709,-76.7574828,Porvenir
21.5,2018-08-03 16:27:48,17,17,7.75874709,-76.7574828,Porvenir
19,2018-08-03 16:27:49,17,17,7.75874709,-76.7574828,Porvenir
30,2018-08-03 16:27:51,17,17,7.75874709,-76.7574828,Porvenir
23,2018-08-03 16:27:53,17,17,7.75874709,-76.7574828,Porvenir
21.5,2018-08-03 16:27:55,17,17,7.75874709,-76.7574828,Porvenir
29.5,2018-08-03 16:27:56,17,17,7.75874709,-76.7574828,Porvenir
25.5,2018-08-03 16:27:57,17,17,7.75874709,-76.7574828,Porvenir
22,2018-08-03 16:27:58,17,17,7.75874709,-76.7574828,Porvenir
29.09,2018-08-03 16:28:31,17,17,7.75874709,-76.7574828,Porvenir
28.5,2018-08-03 16:28:32,17,17,7.75874709,-76.7574828,Porvenir
27,2018-08-03 16:28:34,17,17,7.75874709,-76.7574828,Porvenir
16.59,2018-07-27 13:48:59,18,18,7.75970385,-76.7560237,Porvenir
20,2018-07-27 13:49:01,18,18,7.75970385,-76.7560237,Porvenir
17,2018-07-27 13:49:02,18,18,7.75970385,-76.7560237,Porvenir
14.5,2018-07-27 13:49:04,18,18,7.75970385,-76.7560237,Porvenir
14,2018-07-27 13:49:05,18,18,7.75970385,-76.7560237,Porvenir
20,2018-07-27 13:49:07,18,18,7.75970385,-76.7560237,Porvenir
13.5,2018-07-27 13:49:09,18,18,7.75970385,-76.7560237,Porvenir
17.5,2018-07-27 13:49:11,18,18,7.75970385,-76.7560237,Porvenir
18,2018-07-27 13:49:12,18,18,7.75970385,-76.7560237,Porvenir
16,2018-07-27 13:49:13,18,18,7.75970385,-76.7560237,Porvenir
20,2018-07-27 13:49:15,18,18,7.75970385,-76.7560237,Porvenir
22,2018-07-27 13:49:16,18,18,7.75970385,-76.7560237,Porvenir
21.5,2018-07-27 13:49:17,18,18,7.75970385,-76.7560237,Porvenir
18.59,2018-07-30 07:40:32,18,18,7.75970385,-76.7560237,Porvenir
19.5,2018-07-30 07:40:34,18,18,7.75970385,-76.7560237,Porvenir
22.5,2018-07-30 07:40:37,18,18,7.75970385,-76.7560237,Porvenir
26.5,2018-07-30 07:40:39,18,18,7.75970385,-76.7560237,Porvenir
19.5,2018-07-30 07:40:41,18,18,7.75970385,-76.7560237,Porvenir
18.5,2018-07-30 07:40:43,18,18,7.75970385,-76.7560237,Porvenir
18.5,2018-07-30 07:40:45,18,18,7.75970385,-76.7560237,Porvenir
13.5,2018-07-30 07:40:47,18,18,7.75970385,-76.7560237,Porvenir
23,2018-07-30 07:40:50,18,18,7.75970385,-76.7560237,Porvenir
15.5,2018-07-30 07:40:51,18,18,7.75970385,-76.7560237,Porvenir
21,2018-07-30 07:40:53,18,18,7.75970385,-76.7560237,Porvenir
21.5,2018-07-30 07:40:55,18,18,7.75970385,-76.7560237,Porvenir
21,2018-07-30 07:40:57,18,18,7.75970385,-76.7560237,Porvenir
24.5,2018-07-30 07:40:59,18,18,7.75970385,-76.7560237,Porvenir
23.5,2018-07-30 07:41:01,18,18,7.75970385,-76.7560237,Porvenir
19.5,2018-07-30 07:41:03,18,18,7.75970385,-76.7560237,Porvenir
18,2018-07-30 07:41:05,18,18,7.75970385,-76.7560237,Porvenir
28,2018-07-30 07:41:08,18,18,7.75970385,-76.7560237,Porvenir
16,2018-07-30 07:41:10,18,18,7.75970385,-76.7560237,Porvenir
19.5,2018-07-30 07:41:13,18,18,7.75970385,-76.7560237,Porvenir
13,2018-07-30 07:41:15,18,18,7.75970385,-76.7560237,Porvenir
23,2018-07-30 07:41:17,18,18,7.75970385,-76.7560237,Porvenir
25,2018-07-30 07:41:19,18,18,7.75970385,-76.7560237,Porvenir
13.5,2018-07-30 07:41:21,18,18,7.75970385,-76.7560237,Porvenir
24,2018-07-30 07:41:23,18,18,7.75970385,-76.7560237,Porvenir
16,2018-07-30 07:41:25,18,18,7.75970385,-76.7560237,Porvenir
16.59,2018-07-30 08:39:03,18,18,7.75970385,-76.7560237,Porvenir
25.5,2018-07-30 08:39:06,18,18,7.75970385,-76.7560237,Porvenir
20.5,2018-07-30 08:39:10,18,18,7.75970385,-76.7560237,Porvenir
22,2018-07-30 08:39:14,18,18,7.75970385,-76.7560237,Porvenir
14,2018-07-30 08:39:23,18,18,7.75970385,-76.7560237,Porvenir
19.5,2018-07-30 08:39:27,18,18,7.75970385,-76.7560237,Porvenir
27.5,2018-07-30 08:39:30,18,18,7.75970385,-76.7560237,Porvenir
16.5,2018-07-30 08:39:33,18,18,7.75970385,-76.7560237,Porvenir
22.5,2018-07-30 08:39:36,18,18,7.75970385,-76.7560237,Porvenir
23,2018-07-30 08:39:39,18,18,7.75970385,-76.7560237,Porvenir
26,2018-07-30 08:39:41,18,18,7.75970385,-76.7560237,Porvenir
31.5,2018-07-30 08:39:44,18,18,7.75970385,-76.7560237,Porvenir
19.5,2018-07-30 08:39:46,18,18,7.75970385,-76.7560237,Porvenir
22,2018-07-30 08:39:49,18,18,7.75970385,-76.7560237,Porvenir
21.5,2018-07-30 08:39:51,18,18,7.75970385,-76.7560237,Porvenir
24.5,2018-07-30 08:39:53,18,18,7.75970385,-76.7560237,Porvenir
24,2018-07-30 08:39:55,18,18,7.75970385,-76.7560237,Porvenir
17,2018-07-30 08:39:58,18,18,7.75970385,-76.7560237,Porvenir
23,2018-07-30 08:39:59,18,18,7.75970385,-76.7560237,Porvenir
